time,光伏功率(kW),光伏可用功率(kW),弃光功率(kW),正向有功总电能
2026-02-26 07:22:00,87.552,87.552,0.0,61.2031
2026-02-26 07:23:00,88.573,88.573,0.0,62.6793
2026-02-26 07:24:00,89.592,89.592,0.0,64.1725
2026-02-26 07:25:00,90.61,90.61,0.0,65.6827
2026-02-26 07:26:00,91.625,91.625,0.0,67.2098
2026-02-26 07:27:00,92.639,92.639,0.0,68.7538
2026-02-26 07:28:00,93.652,93.652,0.0,70.3146
2026-02-26 07:29:00,94.662,94.662,0.0,71.8923
2026-02-26 07:30:00,95.671,95.671,0.0,73.4868
2026-02-26 07:31:00,96.678,96.678,0.0,75.0981
2026-02-26 07:32:00,97.683,97.683,0.0,76.7262
2026-02-26 07:33:00,98.686,98.686,0.0,78.3709
2026-02-26 07:34:00,99.687,99.687,0.0,80.0324
2026-02-26 07:35:00,100.687,100.687,0.0,81.7105
2026-02-26 07:36:00,101.684,101.684,0.0,83.4052
2026-02-26 07:37:00,102.68,102.68,0.0,85.1166
2026-02-26 07:38:00,103.673,103.673,0.0,86.8445
2026-02-26 07:39:00,104.665,104.665,0.0,88.5889
2026-02-26 07:40:00,105.655,105.655,0.0,90.3498
2026-02-26 07:41:00,106.642,106.642,0.0,92.1272
2026-02-26 07:42:00,107.628,107.628,0.0,93.921
2026-02-26 07:43:00,108.611,108.611,0.0,95.7311
2026-02-26 07:44:00,109.593,109.593,0.0,97.5577
2026-02-26 07:45:00,110.572,110.572,0.0,99.4006
2026-02-26 07:46:00,111.549,111.549,0.0,101.2597
2026-02-26 07:47:00,112.525,112.525,0.0,103.1351
2026-02-26 07:48:00,113.498,113.498,0.0,105.0268
2026-02-26 07:49:00,114.468,114.468,0.0,106.9346
2026-02-26 07:50:00,115.437,115.437,0.0,108.8585
2026-02-26 07:51:00,116.404,116.404,0.0,110.7986
2026-02-26 07:52:00,117.368,117.368,0.0,112.7547
2026-02-26 07:53:00,118.33,118.33,0.0,114.7269
2026-02-26 07:54:00,119.29,119.29,0.0,116.715
2026-02-26 07:55:00,120.247,120.247,0.0,118.7192
